OTHER,"Autre",
CONFIRM_RESET_MIXES,"Réinit. mixages ?",
ELEVATORS,"Profondeur",
YAW,"Lacet",
SWASH_PLATE,"Plateau",
PICTURE,"Image",
TAIL,"Empennage",
TAIL_TYPE,"Type d'empennage",
TRADITIONAL,"Traditionnel",
VTAIL,"Empennage en V",
AILERONS,"Ailerons",
NO_AILERONS,"Pas d'aileron",
PITCH,"Profondeur",
NO_ELEVATORS,"Pas de profondeur",
THROTTLE,"Gaz",
FLAPS,"Volets",
NO_FLAPS,"Pas de volet",
ENGINE,"Moteur",
NO_ENGINE,"Pas de moteur",
RUDDERS,"Dérive",
NO_RUDDERS,"Pas de dérive",
ROLL,"Roulis",
FUNCTION_SWITCHES,"Inters fonction",
RESET_ALL_MIXES,"Suppression mixages",
Xx2POS,"{HARDWARE_FUNCTION_SWITCHES} x 2-Pos",
XPOS_WITH_OFF,"{HARDWARE_FUNCTION_SWITCHES}-Pos avec OFF",
XPOS,"{HARDWARE_FUNCTION_SWITCHES}-Pos",
2xXPOS,"2 x {HARDWARE_FUNCTION_SWITCHES_PER_SIDE}-Pos",
CONFIRM_DELETE_FLIGHT_MODE,"Suppression phase de vol ?",
MOVE,"Déplacer",
EDIT,"Editer",
ADD,"Ajouter",
FLIGHT_MODE,"Phase vol",
FADE_IN,"Activation",
FADE_OUT,"Désactivation",
DEFAULT_FLIGHT_MODE,"Phase vol par défaut",
CHANNELS,"Voies",
D,"D",
CONFIRM_DELETE_MIX,"Suppression mixage ?",
CONFIRM_DELETE_SSS,"Suppression %s ?",
NONE,"Aucun",
NO_MIX_HINT,"Aucun mixage. Appuyer sur le bouton '+' pour en créer un !",
MIX_FLIGHT_MODES_DESCRIPTION,,
MIX_NAME_DESCRIPTION,,
ADD_AFTER,"Ajout après",
ADD_MIX_FAILED,"Erreur ajout mixage !",
MAX_MIXES_REACHED,"Nombre maximum mixages atteint !",
FIRST_POSITION,"Première position",
LAST_POSITION,"Dernière position",
MIXES_LIBRARY,"Bibliothèque",
AIL_TO_RUD,"Ail => Dir",
ELE_TO_CAMBER,"SnapFlap",
RUD_TO_AIL,"Dir => Ail",
RUD_TO_ELE,"Dir => Prf",
AIL_TO_FLAPS,"QuadroFlap",
FLAPS_TO_ELE,"Volets => Prf",
FREE_MIX,"Mixage libre",
SNAP_ROLL,"Snap Roll",
TEST_MIX,"Test Mix",
ELE_TO_AIL,"Prf => Ail",
BUTTERFLY,"Papillon",
CAMBER,"Courbure",
PITCH_TO_RUD,"Pas => Dir",
THR_TO_ELE,"Gaz => Prf",
THR_TO_RUD,"Gaz => Dir",
FLAP,"Volets",
AIRBRAKE,"Aérofrein",
CENTER,"Centre",
SUBTRIM,"Subtrim",
PWM_CENTER,"Centre PWM",
NORMAL,"Normal",
EQUAL,"Egale",
UNPLUGGED,"Déconnecté",
BEHAVIOUR,"Comportement",
ADD_NEW_BEHAVIOUR,"Ajout comportement",
ADD_EXTRA_TRIM,"Ajout trim supplémentaire","Ajout trim suppl."
EXTRA_TRIM,"Trim supplémentaire","Trim suppl."
SLOW_UP,"Ralenti activation",
SLOW_DOWN,"Ralenti désactivation",
MIN,"Mini",
MAX,"Maxi",
CURVE,"Courbe",
CHANNEL,"Voie",
INVERT,"Inverser",
INVERTED,"Inversé",
CONFIRM_DELETE_TIMER,"Suppression chrono ?",
TIMER,"Chrono",
MODE,"Mode",
PASTE,"Coller",
COPY,"Copier",
NO_TIMER_HINT,"Aucun chrono. Appuyer sur le bouton '+' pour en créer un !",
START_CONDITION,"Condition départ",
STOP_CONDITION,"Condition arrêt",
TIMER_EDIT,"Edition chrono",
PERSISTENT,"Permanent",
START_VALUE,"Valeur de départ",
AUDIO_ACTIONS,"Actions audio",
AUDIO_ACTION,"Action audio",
ADD_A_NEW_AUDIO_ACTION,"Ajout action audio",
ALARM_VALUE,"Valeur d'alarme",
HAPTIC,"Vibreur",
COUNTDOWN,"Décompte",
BEEP_COUNTDOWN,"Bip décompte",
START,"Départ",
PLAY_FILE,"Lire fichier",
CROSS_TRIM,"Trims croisés",
MOVE_TRIM_TO_SUBTRIM,"Trim vers subtrim",
INSTANT_TRIM,"Trim instant.",
CONFIRM_MOVE_TRIM_TO_SUBTRIM,"Transfert trim vers subtrim ?",
MOVE_TRIMS_TO_SUBTRIMS,"Trims vers subtrims",
CONFIRM_MOVE_TRIMS_TO_SUBTRIMS,"Transfert trims vers subtrims ?",
INDEPENDENT_PER_FLIGHT_MODE,"Trim par phase de vol",
STICK,"Manche",
TRIM_STEP_FINE,"Fin",
TRIM_STEP_COARSE,"Grossier",
TRIM_STEP_EXPONENTIAL,"Exponentiel",
TRIM_STEP_EXTRA_FINE,"Extra fin",
TRIM_STEP_MEDIUM,"Moyen",
TRIM_STEP_CUSTOM,"Perso",
TYPE,"Type",
SHARE,"Partager",
RX,"RX",
RACING_MODE,"Mode course",
RANGE_CHECK,"Test portée","Portée"
EXTERNAL_MODULE,"Module externe",
BIND_OK,"Appairage OK",
BINDING_3DOTS,"Appairage ...",
BIND,"Appairer",
FAILSAFE,"Failsafe",
INTERNAL_MODULE,"Module interne",
SET_FAILSAFE,"Définir failsafe",
OWNER_REGISTRATION_ID,"Enreg. ID propriétaire",
SELECT_DEVICE,"Choix périphérique",
REGISTER,"Enregistrer",
VALID_FRAME_RATE,"VFR",
STATE,"Etat",
PROTOCOL,"Protocole",
ARE_YOU_SURE_TO_RESET_THIS_RECEIVER,"Réinitialisation récepteur ?",
SET,"Définir",
RECEIVER_TYPE,"Type de récepteur",
BACK,"Retour",
INTERNAL,"Interne",
EXTERNAL,"Externe",
RF_PROTOCOL,"Protocole RF",
EXTERNAL_RF,"RF Externe",
REGISTRATION_OK,"Enregistrement OK",
UID,"UID",
REGISTRATION_ID,"Enregistrer ID",
RX_NAME,"Nom RX",
RECEIVER_CONNECTED,"Récepteur connecté",
REGISTRATION,"Enregistrement",
RESET_BIND,"Réinitialisation appairage",
FACTORY_RESET,"RAZ usine",
TELEMETRY_PORT,"Port Télém.",
WARNING,"Alerte",
ERRORS,"Erreurs",
OPTIONS,"Options",
CONFIGURE,"Configurer",
WAITING_FOR_RECEIVER,"En attente récepteur ...",
PIN,"Pin",
RX_SETTINGS,"Paramètres RX",
NO_RESPONSE_FROM_RECEIVER,"Pas de réponse récepteur",
SBUS_OUT,"SBUS Out",
SBUS_IN,"SBUS In",
TELEMETRY_25_MW,"Puissance télémétrie réduite (25mW)",
HIGH_PWM_SPEED,"Haute vitesse PWM",
FLIGHT_DATA_RECORDER,"Enreg. données vol",
RX_HAS_NO_FLIGHT_DATA_RECORD,"RX sans enreg. données vol !",
ANTENNA,"Antenne",
POWER_HAS_BEEN_CHANGED_PLEASE_REBIND,"Changement de puissance, appairage nécessaire !",
NO_RESPONSE_FROM_MODULE,"Aucune réponse module !",
POWER,"Puissance",
BAUDRATE,"Vitesse",
WAITING_FOR_MODULE,"En attente module ...",
TX_SETTINGS,"Paramètres TX",
NO_CHECK,"Inactif",
CUSTOM,"Perso",
HOLD,"Maintien",
NO_PULSES,"Aucun signal",
NOT_SET,"Non défini",
CREATE_CALCULATED_SENSOR,"Capteur calculé",
CONFIRM_DELETE_SENSORS,"Suppression capteurs ?",
ON,"ON",
OFF,"OFF",
DISCOVER_NEW_SENSORS,"Découverte capteurs",
DELETE_ALL,"Tout effacer",
CREATE_DIY_SENSOR,"Capteur perso",
FORMULA,"Formule",
CALCULATED_SENSOR,"Capteur calculé",
AUTO_DETECT,"Détect. auto",
DISPLAY_DECIMALS_AND_UNIT,"Précision / unité affichage",
SELECT_SENSOR,"Choisir capteur",
DIY_SENSOR,"Capteur perso",
WAITING,"En attente",
RATIO,"Ratio",
MODULE,"Module",
PROTOCOL_DECIMALS_AND_UNIT,"Précision / unité protocole",
NAME,"Nom",
DECIMALS,"Décimales",
VALUE,"Valeur",
SENSOR_LOST_WARNING_DELAY,"Alerte capteur perdu",
WARNING_DISABLED,"Pas d'alerte",
RANGE,"Plage",
SPACE_WITH_SAMPLES," échantil.",
RESET,"Réinit.",
TELEMETRY_SENSOR,"Capteur télémétrie",
UNIT,"Unité",
WRITE_LOGS,"Enreg. données",
ID,"ID",
CONFIRM_LOAD_ALL_SWITCH_POSITIONS,"Confirmation position des inters pour la checklist ?",
CHECK_FUNCTION,"Checklist",
LOAD_ALL_SWITCH_POSITIONS,"Capture positions inters",
CONFIRM_LOAD_ALL_POT_POSITIONS,"Confirmation position des pots pour la checklist ?",
LOAD_ALL_POT_POSITIONS,"Capturer positions pot.",
TRIGGER_ON_CONDITION,"Condition pour ON",
COMMENT,"Commentaire",
FUNCTION,"Fonction",
VALUES,"Valeurs",
ADD_NEW_VALUE,"+ Ajout valeur",
ACTIONS,"Actions",
ADD_NEW_ACTION,"Ajout action",
DURATION_HIGH,"Durée activité",
RISING_EDGE,"Chang. état",
DURING,"Pendant",
VALUE1,"Valeur 1",
VALUE_X,"Valeur (X)",
CHECK_INTERVAL,"Fréq. vérification",
ACTIVE_CONDITION,"Condition",
MIN_DURATION,"Durée mini",
MAX_DURATION,"Durée maxi",
DURATION_LOW,"Durée inactivité",
VALUE2,"Valeur 2",
DELAY_BEFORE_ACTIVE,"Délai avant ON",
DURATION,"Durée",
SOURCE_A,"Source (A)",
TRIGGER_OFF_CONDITION,"Condition pour OFF",
DELAY_BEFORE_INACTIVE,"Délai avant OFF",
DELAY_ON_OFF,"Délai avant ON / OFF",
SOURCE,"Source",
LOGIC_SWITCH_RANGE,"Intervalle",
ARE_YOU_SURE_YOU_WANT_TO_DELETE_THIS_LOGIC_SWITCH,"Suppression inter logique ?",
NO_LOGIC_SWITCH_HINT,"Aucun inter logique. Appuyer sur '+' pour en créer un !",
ENABLE,"ON",
NO_FUNCTION_HINT,"Aucune fonction. Appuyer sur '+' pour en créer une !",
SF,"SF",
DISABLE,"OFF",
ARE_YOU_SURE_YOU_WANT_TO_DELETE_THIS_SPECIAL_FUNCTION,"Suppression fonction ?",
ACTION,"Action",
PLAY_SEQUENCE,"Lire audio",
WAIT_DURATION,"Pause",
WAIT_CONDITION,"Condition",
CONFIRM_DELETE_LINE,"Suppression ligne ?",
ADD_A_NEW_LINE_IN_SEQUENCE,"Ajout ligne",
PLAY_TEXT,"Lire texte",
GO_TO_SCREEN,"Ouvrir écran",
LOCK_TOUCHSCREEN,"Verrouillage écran",
SCREENSHOT,"Capture écran",
PLAY_VALUE,"Lire valeur",
PLAY_VARIO,"Lire vario",
SPACE_WITH_OTHERS," autres ...",
CONFIRM_DELETE_CURVE,"Suppression courbe ?",
CURVE_USED_BY,"Courbe utilisée :",
AND_WITH_TWO_SPACES," et ",
NO_CURVE_HINT,"Aucune courbe. Appuyer sur '+' pour en créer une !",
EXPO,"Expo",
UNIT_POINTS_COUNT," points",
WEIGHT,"Course",
POINTS,"Points",
OFFSET,"Décalage",
AUTO_OFFSET,"Décalage automatique",
OFFSET_WHEN_ACTIVE,"Décalage qd ligne activée",
OFFSET_WHEN_INACTIVE,"Décalage qd ligne désactivée",
SMOOTH,"Lisser",
POINT,"Point",
POINTS_COUNT,"Nb. points",
EASY_MODE,"Mode simple",
TRAINER_MODE,"Mode écolage",
CHANNEL_RANGE,"Voies",
CH,"V",
SLAVE_CH,"Voie élève",
PERCENT,"Pourcentage",
DESTINATION,"Destination",
APPLICATION_ID,"ID Application",
PHYSICAL_ID,"ID Physique",
FIRMWARE_VERSION,"Version firmware",
VIDEO_HARDWARE_VERSION,"Version matériel vidéo",
AIR_SPEED,"Vitesse",
FLOW_RESET,"Réinit. débit",
CDI_OFF_SPEED_LIMIT,"CDI hors vitesse limite",
GAS_SUITE,"Gas Suite",
GASSUIT_TEMP1,"GS Temp 1",
GASSUIT_TEMP2,"GS Temp 2",
GASSUIT_SPEED,"GS RPM",
GASSUIT_RES_VOL,"GS Vol. Res.",
GASSUIT_RES_PERC,"GS Res. %",
GASSUIT_FLOW,"GS débit",
GASSUIT_MAX_FLOW,"GS débit max",
GASSUIT_AVG_FLOW,"GS débit moyen",
FLOW_PULSE,"Impulsion débit",
AUTO_RESET,"Réinit. auto",
RESET_RESIDUAL_VOLUME,"Réinit. volume restant",
RESET_MAX_FLOW,"Réinit. débit max",
RESET_AVERAGE_FLOW,"Réinit. débit moyen",
VOLUME_ALARM,"Alarme volume",
MAX_FLOW_ALARM,"Alarme débit max",
FUEL,"Jauge",
FLOW_TRIGGER,"Déclenchement débit",
FACTORY_SETTING,"Paramètres usine",
GPS,"GPS",
GPS_ALT,"Alt GPS",
GPS_SPEED,"Vitesse GPS",
GPS_COURSE,"Course GPS",
GPS_POSITION_DATA_RATE,"Fréq. position GPS",
GPS_ALTITUDE_DATA_RATE,"Fréq. altitude GPS",
GPS_SPEED_DATA_RATE,"Fréq. vitesse GPS",
GPS_COURSE_DATA_RATE,"Fréq. route GPS",
GPS_TIME_DATA_RATE,"Fréq. heure GPS",
LATITUDE,"Latitude",
LONGITUDE,"Longitude",
GPS_MAP,"Carte GPS",
MAP,"Carte",
INTERNAL_GPS,"GPS interne",
RAM_AVAILABLE,"RAM disponible",
CLOCK,"Horloge",
TRIP,"Parcours",
RB_30_40,"RB 30/40",
RX1_MAP,"Routage RX1",
RX2_MAP,"Routage RX2",
RX3_MAP,"Routage RX3",
BATTERY_1_VOLTAGE,"Tension Bat1",
BATTERY_1_CURRENT,"Intensité Bat1",
BATTERY_2_VOLTAGE,"Tension Bat2",
BATTERY_2_CURRENT,"Intensité Bat2",
RBOX_STATE_1,"Statut1 RBOX",
RBOX_STATE_2,"Statut2 RBOX",
BATTERY_1_CONSUMPTION,"Conso. Bat1",
BATTERY_2_CONSUMPTION,"Conso. Bat2",
BATTERY_1_TEMPERATURE,"Temp. Bat1",
BATTERY_2_TEMPERATURE,"Temp. Bat2",
RB_OUTPUT_STATE,"Etat sortie",
RB_CH1_A,"Intensité V1",
RB_CH2_A,"Intensité V2",
RB_CH3_A,"Intensité V3",
RB_CH4_A,"Intensité V4",
RB_CH5_A,"Intensité V5",
RB_CH6_A,"Intensité V6",
RB_CH7_A,"Intensité V7",
RB_CH8_A,"Intensité V8",
RB_CH9_A,"Intensité V9",
RB_OUTPUT_1_VOLTAGE,"Tension Sortie1",
RB_OUTPUT_2_VOLTAGE,"Tension Sortie2",
RPM,"Tr/M",
POLES_COUNT,"Nb. poles",
OVER_SPEED_ALARM,"Alerte vitesse",
OVER_TEMP1_ALARM,"Alerte temp. 1",
OVER_TEMP2_ALARM,"Alerte temp. 2",
TEMPERATURE_UNIT,"Unité température",
AUTO_SAVE,"Sauv. auto",
WING_RUD_ELE_AIL,"Dir - Prf - Ail.",
WING_FLYING,"Delta / Aile volante",
WING_VTAIL_AIL,"Empennage V - Ail.",
LEVEL,"Horizontal",
LEVEL_REVERSED,"Inversé",
UPRIGHT,"Vertical",
UPRIGHT_REVERSED,"Vertical inversé",
WING_TYPE,"Type d'aile",
CALIBRATION_FINISH,"Calibration terminé !",
SXR_CALIBRATION,"Calibration SxR",
CLICK_WHEN_DONE,"Valider",
CALIBRATING,"Calibration en cours ...",
SXR_CALIBRATION_DESCRIPTION,"Calibration récepteur SxR",
MOUNTING_TYPE,"Position montage",
SXR_ENABLE,"SXR actif",
AIL_INVERTED,"Ail Inversé",
AIL2_INVERTED,"Ail2 Inversé",
ELE_INVERTED,"Prf Inversé",
ELE2_INVERTED,"Prf2 Inversé",
RUD_INVERTED,"Dir Inversé",
AUX1_ENABLE,"AUX1 actif",
AUX2_ENABLE,"AUX2 actif",
QUICK_MODE,"Mode rapide",
SELF_CHECK,"Auto test",
STAB_GAIN_OF_AIL,"Stabilisation - Gain Ail.",
STAB_GAIN_OF_ELE,"Stabilisation - Gain Prf.",
STAB_GAIN_OF_RUD,"Stabilisation - Gain Dir.",
AUTO_LEVEL_GAIN_OF_AIL,"Mise à plat - Gain Ail.",
AUTO_LEVEL_GAIN_OF_ELE,"Mise à plat - Gain Prf.",
HOVER_GAIN_OF_ELE,"Torque - Gain Prf.",
HOVER_GAIN_OF_RUD,"Torque - Gain Dir.",
KNIFE_EDGE_GAIN_OF_AIL,"Tranche - Gain Ail.",
KNIFE_EDGE_GAIN_OF_RUD,"Tranche - Gain Dir.",
AUTO_LEVEL_OFFSET_OF_AIL,"Mise à plat - Décalage Ail.",
AUTO_LEVEL_OFFSET_OF_ELE,"Mise à plat - Décalage Prf.",
HOVER_OFFSET_ANGLE_OF_ELE,"Torque - Décalage Prf.",
HOVER_OFFSET_ANGLE_OF_RUD,"Torque - Décalage Dir.",
KNIFE_EDGE_OFFSET_OF_AIL,"Tranche - Décalage Ail.",
KNIFE_EDGE_OFFSET_OF_RUD,"Tranche - Décalage Dir.",
PLACE_RECEIVER_LEVEL,"Placer récepteur à l'horizontale",
PLACE_RECEIVER_LEVEL_REVERSE,"Placer récepteur à l'envers",
PLACE_RECEIVER_LEFT,"Placer récepteur sur la gauche",
PLACE_RECEIVER_RIGHT,"Placer récepteur sur la droite",
PLACE_RECEIVER_FORWARD,"Placer récepteur sur l'avant",
PLACE_RECEIVER_BACKWARD,"Placer récepteur sur l'arrière",
ALTITUDE_DATA_RATE,"Fréq. données Alti.",
VARIO_DATA_RATE,"Fréq. données Vario",
BAND,"Bande",
ALL_FREQUENCY,"Toutes fréquences",
SAVE_TO_FLASH,"Sauvegarder en flash",
FLASHING,"Flash en cours ...",
SAVE_TO_FLASH_MESSAGE,"Paramètres sauvegardés en mémoire flash !",
DIRECTION,"Direction",
CLOCKWISE,"Sens horaire",
ANTICLOCKWISE,"Sens anti-horaire",
PWM_PULSE_TYPE,"Type de PWM",
BASIC_CONFIG,"Config. de base",
CONFIGURE_SCREENS,"Configuration écrans",
TOP_SCREEN,"Ecran sup.",
CHANGE_LAYOUT,"Changer disposition",
FULL_SCREEN,"Plein écran",
WIDGET,"Widget",
SET_MAIN_SCREEN,"Ecran principal",
CONFIGURE_WIDGET,"Configuration widget",
NEW_SCREEN,"Nouvel écran",
SCREEN,"Ecran",
CHANGE_WIDGET,"Changement widget","Changer"
MOVE_FORWARD,"← Avancer",
MOVE_BACKWARD,"→ Reculer",
RESET_FLIGHT,"Réinit. vol",
RESET_TIMERS,"Réinit. chronos",
RESET_TELEMETRY,"Réinit. télémétrie",
HOME,"Principal",
LOCAL_ADDRESS,"Adresse locale",
WAITING_FOR_DEVICES,"En attente périphériques ...",
LOCAL_NAME,"Nom local",
SEARCH_DEVICES,"Chercher ...",
BLUETOOTH_DEVICE_CONNECTED,"Périphérique bluetooth connecté",
CONNECT_LAST_DEVICE,"Dernière connexion",
DEVICE,"Périphérique",
NO_BLUETOOTH_DEVICE_FOUND,"Aucun périphérique bluetooth détecté !",
SPEAKER_MUTE,"Couper haut-parleur",
DISCONNECT,"Déconnecter",
WAITING_FOR_DEVICE,"Connexion en cours ...",
DIST_ADDRESS,"Adresse distante",
CONNECTING,"Connexion en cours",
ROTARY_ENCODER_HALF_STEPS,"Réduction sensibilité codeur rotatif",
BLUETOOTH_AUDIO,"Audio Bluetooth",
NOT_INSTALLED,"Non installé (défaut)",
INSTALLED_AS_AN_OPTION,"Installé comme option",
RESET_MODULE,"Réinitialiser module",
HIGH_SPEED,"Vitesse rapide",
NORMAL_SPEED,"Vitesse normale",
CHECKLIST_WARNING,"Alerte checklist",
RADIO_IS_IN_SILENT_MODE,"Radio en mode silencieux",
RADIO_BATTERY_IS_LOW,"Tension batterie TX faible",
THROTTLE_IS_NOT_IDLE,"Mettre gaz au ralenti",
ARE_NOT_IN_SAFE_POSITION," sont sur une mauvaise position",
IS_NOT_IN_SAFE_POSITION," est sur une mauvaise position",
FUNCTION_SWITCHES_ARE_NOT_IN_SAFE_POSITION,"Vérifier position inters de fonction !",
FAILSAFE_IS_NOT_SET,"Failsafe non défini",
RTC_BATTERY_IS_LOW,"Tension batterie RTC faible",
SYSTEM,"Système",
FILE_MANAGER,"Fichiers",
ALERTS,"Alertes",
DATE_TIME,"Date / Heure",
BATTERY,"Batterie",
HARDWARE,"Matériel",
STICKS,"Manches",
SPECTRUM_ANALYSER,"Analyseur spectre",
INFO,"Info",
SERIAL_NUMBER,"Numéro série",
RESET_FACTORY_SETTINGS,"Réinit. paramètres usine",
CONFIRM_RESET_FACTORY_SETTINGS,"Réinitialisation ?",
GENERAL,"Général",
NO_SD_CARD,"Carte SD absente",
FLASH_BOOTLOADER,"Mise à jour bootloader",
FLASH_INTERNAL_MODULE,"Mise à jour module RF",
PLAY,"Lire",
CURRENT_VERSION,"Version actuelle",
FLASH_RECEIVER_BY_INTERNAL_MODULE_OTA,"Mise à jour RX avec int. OTA",
FLASH_RECEIVER_BY_EXTERNAL_MODULE_OTA,"Mise à jour RX avec ext. OTA",
OTA_UPDATE,"Mise à jour OTA",
FLASH_EXTERNAL_DEVICE,"Mise à jour périphérique externe",
OPEN,"Ouvrir",
FLASH_EXTERNAL_MODULE,"Mise à jour module externe",
FLASH_EXTERNAL_MULTIMODULE,"Mise à jour multimodule externe",
MOVE_HERE,"Déplacer ici",
OTA_UPDATE_ERROR,"Erreur mise à jour OTA",
UNSUPPORTED_RX,"RX non supporté",
SOUND,"Audio",
DISPLAY,"Affichage",
KEYBOARD,"Clavier",
ENABLE_SLIDER,"Activer curseur",
DISABLE_SLIDER,"Désactiver curseur",
ALWAYS_ON,"Toujours",
YES,"Oui",
DIGITAL_RSSI,"RSSI numérique",
GYRO,"Gyro",
GYRO_SWITCHES,"Inters Gyro",
LANGUAGE,"Langue",
SWITCHES,"Inters",
TOP_TOOLBAR,"Barre infos sup.",
NO,"Non",
BRIGHTNESS,"Luminosité",
SLEEP_BRIGHTNESS,"Luminosité veille",
TOP_LCD_SLEEP,"Veille LCD sup.",
KEYS,"Touches",
WAKE_UP,"Activation",
DIGITAL_VOLTAGE,"Affichage numérique",
SLEEP,"Mise en veille",
BACKLIGHT,"Rétro-éclairage",
DARK_MODE,"Mode sombre",
HIGHLIGHT_COLOR,"Couleur surbrillance",
VARIO,"Vario",
MAIN_VOLUME,"Volume principal",
STRENGTH,"Intensité",
SILENT,"Silencieux",
ALARMS_ONLY,"Alarmes",
OFTEN,"Fréquent",
ALWAYS,"Toujours",
NEVER,"Jamais",
WHEN_TELEMETRY_STREAMING,"Pendant flux télémétrie",
VOICE1,"Voix 1 (Princ.)",
VOICE2,"Voix 2",
VOICE3,"Voix 3",
AUDIO_VOLUME,"Volume",
PITCH_AT_ZERO,"Tonalité zéro",
SEQUENCE,"Séquence",
PITCH_AT_MAX,"Tonalité max",
REPEAT_AT_ZERO,"Répétition",
SYSTEM_ALERTS,"Alertes système",
INACTIVITY,"Inactivité",
AUTO_ADJUST_FROM_GPS,"Auto depuis GPS",
DATE,"Date",
ADJUST_RTC_SPEED,"Calibration RTC",
SHOW_SECONDS,"Affichage secondes",
IS24HOUR,"Format horaire 24h",
TIME_ZONE,"Fuseau horaire",
YEAR,"Année",
MONTH,"Mois",
TIME,"Heure",
MAIN_VOLTAGE,"Tension radio",
DISPLAY_VOLTAGE_RANGE,"Plage affichage tension",
LOW_VOLTAGE,"Alerte tension basse",
RTC_VOLTAGE,"Tension pile RTC",
HARDWARE_CHECK,"Vérif. matériel",
SWITCHES_SETTINGS,"Configuration inters",
ADC_INSPECTOR,"Vérif. analogique",
HOME_KEYMAP,"Raccourcis touches",
POTS_SLIDERS_SETTINGS,"Configuration pots/curseurs",
SWITCH,"Inter",
ANALOGS_FILTER,"Filtre analogique",
SLIDER_LEFT,"Curs. gauche",
SLIDER_RIGHT,"Curs. droit",
SWITCH_MIDDLE_DETECT_DELAY,"Délai détection position centrale",
MOMENTARY,"Poussoir",
TWO_POS,"2-POS",
THREE_POS,"3-POS",
MDL_LONG,"Appui long MDL",
SYS_LONG,"Appui long SYS ",
DISP_SHORT,"Appui court {DISP_LABEL}",
DISP_LONG,"Appui long {DISP_LABEL}",
ANALOGS_CALIBRATION,"Calibration analog.",
CALIBRATE,"Calibration",
CLICK_CALIBRATE_TO_START,"Appuyer sur 'Calibration' pour commencer",
CENTER_STICKS_POTS_SLIDERS_AND_CLICK_NEXT,"Centrer les manches/pots, puis appuyer sur 'Suivant'","Centrer les manches/pots, puis 'Suivant'"
MOVE_STICKS_POTS_SLIDERS_AND_CLICK_NEXT,"Bouger les manches/pots dans tous les sens, puis appuyer sur 'Suivant'","Bouger les manches/pots dans tous les sens, puis 'Suivant'"
CALIBRATION_COMPLETE_CLICK_CONFIRM_TO_STORE,"Calibration terminée, appuyer sur 'Confirmer' pour enregistrer",
NEXT,"Suivant",
GYRO_CALIBRATION,"Calibration gyros",
PREV,"Précédent",
GYRO_CALIBRATION_PLACE_LEVEL,"Mettre radio à l'endroit\net appuyer sur le bouton 'Suivant'",
GYRO_CALIBRATION_LEFT,"Tourner radio à gauche\net appuyer sur le bouton 'Suivant'",
GYRO_CALIBRATION_RIGHT,"Tourner radio à droite\net appuyer sur le bouton 'Suivant'",
GYRO_CALIBRATION_NOSE_UP,"Tourner radio vers le haut\net appuyer sur le bouton 'Suivant'",
GYRO_CALIBRATION_NOSE_DOWN,"Tourner radio vers le bas\net appuyer sur le bouton 'Suivant'",
STARTING_CALIBRATION,"Démarrage calibration ...",
CONFIRM_CONTINUE,"Continuer ?",
THR_NOT_LOW_WARNING,"Réduire gaz !",
CHANNELS_ORDER,"Ordre voies",
STICKS_MODE,"Mode",
STICKS_MODE_1,"Mode 1",
STICKS_MODE_2,"Mode 2",
STICKS_MODE_3,"Mode 3",
STICKS_MODE_4,"Mode 4",
FIRST_FOUR_CHANNELS_FIXED,"4 premières voies fixes",
UNKNOWN,"Inconnu",
FIRMWARE,"Firmware",
RECEIVER,"Récepteur",
NON_STABILIZED_RECEIVER,"RX Non stabilisé",
THROTTLE_CUT,"Coupure gaz",
