path,text to play,options,description
fm-stabilize.wav,Fase di volo stabilizzata,,
fm-horizon.wav,Fase di volo orizzontale,,
fm-angle.wav,Fase di volo angolare,,
fm-idle-1.wav,Fase di volo al minimo 1,,
fm-idle-2.wav,Fase di volo al minimo 2,,
vario-on.wav,variometro acceso,,
vario-off.wav,variometro spento,,
rate-low.wav,escursione minima,,
rate-medium.wav,escursione media,,
rate-high.wav,escursione alta,,
brakes.wav,freni,,
butterfly.wav,batterfly,,
flaps-1.wav,flap uno,,
flpaps-2.wav,Flap due,,
flaps-3.wav,Flap tre,,
flaps-4.wav,Flap quattro,,
flaps-5.wav,Flap cinque,,
wheel-brakes-on.wav,Freno delle ruote attivo,,
wheel-brakes-off.wav,Freno delle ruote disattivato,,
rth.wav,Ritorno alla base,,
manual.wav,manuale,,
auto.wav,automatico,,
osd.wav,OSD,,
flip.wav,inversione,,
autorotate.wav,autorotazione,,
telemetry.wav,telemetria,,
telemetry-log-on.wav,telemetria connessa,,
telemetry-log-off.wav,telemetria disconnessa,,
vtx-on.wav,VTX on,,
vtx-off.wav,VTX off,,
start.wav,start,,
stop.wav,stop,,
lights-on.wav,Luci accese,,
lights-off.wav,Luci spente,,
throttle-cut.wav,Spegnimento motore,,
throttle-hold.wav,Comando motore,,
osd-on.wav,OSD on,,
osd-off.wav,OSD off,,
timer1-reset.wav,timer 1 azzerato,,
timer2-reset.wav,timer 2 azzerato,,
timer3-reset.wav,timer 3 azzerato,,
accx.wav,Accelerometro X,,
accy.wav,Accelerometro Y,,
accz.wav,Accelerometro Z,,
porte-on.wav,Portello aperto,,
porte-off.wav,Portello chiuso,,
gyro.wav,Giroscopio,,
stabilisation.wav,Stabilizzazione,,
gyro_on.wav,Giroscopio attivo,,
gyro_off.wav,Giroscopio disattivato,,
emergency.wav,Emergenza,,
Carrello.wav,Carrello,,
flap-atte.wav,Flap atterraggio,,
Flap-avv.wav,Flap avvicinamento,,
Flap-off.wav,Flap rientrati,,
Flap-dec.wav,Flap decollo,,
Batt-modello-bassa.wav,Batteria modello bassa,,
Batt-modello-crit.wav,Batteria modello critica,,
Altitudine.wav,Altitudine,,
Alt-hold.wav,Mantieni altitudine,,
Temp-esc.wav,Temperatura esc,,
Temp-mot.wav,Temperatura motore,,
Temp-serv.wav,Temperatura servo,,
Carburante.wav,Carburante,,
carb-liv.wav,Livello carburante,,
Carb-crit.wav,Livello carburante critico,,
Lipo-crit.wav,Tensione Lipo critica,,
Lipo-cell.wav,Tensione celle critica,,
Aereo_on.wav,Aerofreno uscito,,
Aereo_off.wav,Aerofreno rientrato,,
Aereo.wav,Aerofreno,,
failsafe.wav,Failsafe ,,
bougie.wav,Scalda candeletta,,
cam.wav,Fotocamera,,
cam-centre.wav,Fotocamera centrata,,
cam-manuel.wav,Fotocamera manuale,,
registratore.wav,Registratore,,
registratore_on.wav,Registratore attivo,,
registratore_off.wav,Registratore disattivato,,
fumi.wav,Fumogeno,,
video.wav,Video,,
fumi_on.wav,Fumogeno attivo,,
fumi_off.wav,Fumogeno disattivato,,
volt-rx.wav,Tensione ricevente,,
volt-tx.wav,tensione radio,,
volt-lipo.wav,tensione lipo,,
rssi.wav,Segnale radio rssi,,
gps.wav,Gps,,
Securite.wavoff.wav,Sicurezza,,
attiva.wav,attiva,,
disattiva.wav,disattiva,,
attivo.wav,attivo,,
disattivo.wav,disattivo,,
avattivata.Wav,attivata,,
disattivata.wav,disattivata,,
avattivato.Wav,attivato,,
disattivato.wav,disattivato,,
miscelazione.wav,miscelazione,,
alettoni.wav,alettoni,,
timone.wav,timone,,
cabra.wav,cabra,,
motore.wav,Motore,,
flap.wav,Flap,,
freni.wav,freni,,
take-off.wav,decollo,,
sport.wav,sport,,
pattern.wav,Schema,,
3d.wav,3D,,
landing.wav,atterraggio,,
on.wav,acceso,,
off.wav,spento,,
aperto.wav,aperto,,
chiuso.wav,chiuso,,
inseriti.wav,inseriti,,
didinseriti.wav,disinseriti,,
Carr-apert.wav,Carrello aperto,,
Carr-chiuso.wav,Carrello chiuso,,
Sgancia.wav,Traino Sganciato,,
Aggancia.wav,Traino agganciato,,
carb-ap.wav,Carburatore aperto,,
Carb-chiuso.wav,Carburatore chiuso,,
