String name, String context, X20(...) / XE(S) / V20, X18RS / X14(...) / T14 / V15, All other radios
RB_CH6_A,,"RB K6_A"
RB_CH7_A,,"RB K7_A"
RB_CH8_A,,"RB K8_A"
RB_CH9_A,,"RB k9_A"
RB_OUTPUT_1_VOLTAGE,,"RB Ausg. 1"
RB_OUTPUT_2_VOLTAGE,,"RB Ausg. 2"
GASSUIT_TEMP1,,"GasS.Temp. 1"
GASSUIT_TEMP2,,"GasS.Temp. 2"
GASSUIT_SPEED,,"GasS.U/min"
GASSUIT_RES_VOL,,"GasS.Res.Vol."
GASSUIT_RES_PERC,,"GasS.Res.%"
GASSUIT_FLOW,,"GasS.Durchfl."
GASSUIT_MAX_FLOW,,"GasS.max.Dfl."
GASSUIT_AVG_FLOW,,"GasS.Ø-Dfl."
BEC_VOLTAGE,,"BEC Spannung"
BEC_CURRENT,,"BEC Strom"
POWER_900M,,"868 MHz Leistung"
OK,,"OK"
FLAP,,"Klappe"
AIRBRAKE,,"Klappen-Offset"
FILE,,"Datei"
FLASH_SPORT,,"S.Port flashen"
PLAY_VALUE,,"Wert ansagen"
CATEGORY,,"Kategorie"
MEMBER,,"Teil"
ANALOGS,,"Analog"
SWITCHES_POSITIONS,,"Schalter-Pos."
TRIMS_POSITIONS,,"Trimm.-Pos."
CONST_VALUE,,"konst. Werte"
SLIDER_LEFT,,"Drehg. li."
SLIDER_RIGHT,,"Drehg. re."
RIGHT_HORIZONTAL,,"T1"
TRIM_RIGHT_HORIZONTAL_LEFT,,"T1 links"
TRIM_RIGHT_HORIZONTAL_RIGHT,,"T1 rechts"
RIGHT_VERTICAL,,"T2"
TRIM_RIGHT_VERTICAL_UP,,"T2 hoch"
TRIM_RIGHT_VERTICAL_DOWN,,"T2 tief"
LEFT_VERTICAL,,"T3"
TRIM_LEFT_VERTICAL_UP,,"T3 hoch"
TRIM_LEFT_VERTICAL_DOWN,,"T3 tief"
LEFT_HORIZONTAL,,"T4"
TRIM_LEFT_HORIZONTAL_LEFT,,"T4 links"
TRIM_LEFT_HORIZONTAL_RIGHT,,"T4 rechts"
TRIM_T5_LEFT,,"T5 links"
TRIM_T5_RIGHT,,"T5 rechts"
TRIM_T6_LEFT,,"T6 links"
TRIM_T6_RIGHT,,"T6 rechts"
TRIM_T5_DOWN,,"T5 tief"
TRIM_T5_UP,,"T5 hoch"
TRIM_T6_DOWN,,"T6 tief"
TRIM_T6_UP,,"T6 hoch"
DIFFERENTIAL,,"Differenzierung","Diff."
SLOW,,"Langsam"
MULTIPLY,,"multiplizieren"
WEIGHT_UP,,"Gewichtung höher"
WEIGHT_DOWN,,"Gewichtung niedriger"
OUTPUT,,"Ausgang "
CLOSE,,"schließen"
FLASHING,,"flashen..."
RESET_DEVICE,,"Gerät zurücksetzen..."
LOW_BATTERY,,"Akkuspannung niedrig!"
VOLTAGE_CALIBRATION,,"Spannungsanzeige kalibrieren"
STARTING_MODEL_WIZARD,,"Modell-Assistenten starten..."
RADIO_DATA_LOAD,,"Senderdaten werden geladen"
DEFAULT_SYSTEM_SETTINGS_RESTORED,,"Speicherfehler! Standard-Systemeinstellungen wiederhergestellt."
FLIGHT_MODE_SHORT,,"FP"
PREFLIGHT_WARNING,,"Vorflug-Warnungen"
NEW_MODEL,,"Neues Modell"
STARTING_CALIBRATION,,"Kalibrierung starten..."
NO_SD_CARD_WARNING,,"Warnung, keine SD-Karte"
ADD_CURVE_ERROR,,"Kurve hinzufügen fehlgeschlagen!"
STEP,,"Schritt"
AILERON,,"Querruder"
ELEVON,,"Höhenruder"
SPACE_WITH_CHANNEL,," Kanal"
QUESTION_SWAP_SSS_AND_SSS_CHANNELS_SETTINGS,,"Möchten Sie die Einstellungen der Kanäle %s und %s tauschen?"
INPUT,,"Eingang"
ELE_TO_AIL,,"HR → QR"
THR_CURVE,,"Gas-Kurve"
PITCH_CURVE,,"Nick-Kurve"
THROTTLE_CUT,,"Motor AUS"
AIL_TO_RUD,,"QR → SR"
ELE_TO_CAMBER,,"HR → WLB"
RUD_TO_AIL,,"SR → QR"
RUD_TO_ELE,,"SR → HR"
AIL_TO_FLAPS,,"QR → KLP"
FLAPS_TO_ELE,,"WLB → HR"
FREE_MIX,,"Freier Mischer"
SNAP_ROLL,,"Snap Roll"
TEST_MIX,,"Servotest"
DELAY_UP,,"Verzögerung Oben"
DELAY_MID,,"Verzögerung Mitte"
DELAY_DOWN,,"Verzögerung Unten"
NO_DELAY,,"Verzögerung AUS"
V_TAIL,,"V-Leitwerk"
DATA_REFUSED,,"Daten abgelehnt"
DEVICE_NOT_RESPONDING,,"Gerät gibt keine Rückmeldung"
NO_OUTPUT,,"keine Ausgabe"
WEIGHT_RATES,,"Gewichtung/Anteile"
OTHERWISE,,"sonst"
AUTO,,"Auto"
TRIM_STEP_FINE,,"Fein"
TRIM_STEP_COARSE,,"Grob"
TRIM_STEP_EXPONENTIAL,,"Exponentiell"
TRIM_STEP_EXTRA_FINE,,"Extra fein"
TRIM_STEP_MEDIUM,,"Mittel"
TRIM_STEP_CUSTOM,,"Frei definiert"
SCREENSHOT,,"Screenshot"
SILENT,,"lautlos"
ALARMS_ONLY,,"nur Alarm"
OFTEN,,"öfter"
ALWAYS,,"immer"
NEVER,,"nie"
WHEN_TELEMETRY_STREAMING,,"Wenn Telemetrie-Übertragung"
VOICE1,,"Stimme 1 (Hauptst.)"
VOICE2,,"Stimme 2"
VOICE3,,"Stimme 3"
NEGATIVE,,"negativ"
POSITIVE,,"positiv"
THROTTLE_HOLD,,"Gasstellung halten"
TRIGGER_VALUE,,"Trigger-Wert"
IDLE_OUTPUT_VALUE,,"Leerlauf-Wert"
LOW_POSITION_TRIM,,"Leerlauf-Trimmung"
AND,,"UND"
OR,,"ODER"
XOR,,"XOR"
SENSORS,,"Sensoren"
RECEIVERS,,"Empfänger"
SERVOS,,"Servos"
FLIGHT_SAFETY,,"Akkuw. & Co"
VARIOMETER,,"Variometer"
ALARMS,,"Alarme"
SENSOR,,"Sensor"
RX_BATT,,"Empf.-Batt."
RX_CURRENT,,"Empf.-Strom"
ALTITUDE,,"Flughöhe"
VSPEED,,"Steigr. Vario"
SELECT_LANGUAGE,,"Sprache auswählen"
ONCE,,"1x"
FLIGHT_DATA,,"Flugdaten"
ALL_TIMERS,,"Stoppuhren alle"
WHOLE_TELEMETRY,,"Telemetrie gesamt"
REPEAT,,"wiederholen"
WAV_FILE,,"WAV-Datei"
BUTTERFLY,,"Butterfly"
CAMBER,,"Wölbklappen"
PITCH_TO_RUD,,"Nick → SR"
MISSING_BASIC_MIX,,"fehlender Grundmischer"
MISSING_ENOUGH_CHANNEL,,"Es stehen nicht genügend Kanäle zur Verfügung!"
NOT_SUIT_FOR_THIS_MODEL,,"Dieser Mischer ist für dieses Modell nicht geeignet!"
THR_TO_ELE,,"GAS → HR"
THR_TO_RUD,,"GAS → SR"
TEMPERATURE,,"Temperatur"
DATA_RATE,,"Datenrate"
GPS,,"GPS"
GAS_SUITE,,"Gas Suite"
FLOW_RESET,,"Durchfl. zurücksetzen"
CDI_OFF_SPEED_LIMIT,,"CDI Drehzahlbegrenzung"
FLOW_PULSE,,"Durchfl.-Impuls"
AUTO_RESET,,"Automatisch zurücks."
RESET_RESIDUAL_VOLUME,,"Restvolumen zurücks."
RESET_MAX_FLOW,,"Max. Durchfluss zurücks."
RESET_AVERAGE_FLOW,,"Durchschn. Durchfluss zurücks."
VOLUME_ALARM,,"Volumen-Alarm"
MAX_FLOW_ALARM,,"Max. Durchfl. Alarm"
OVER_SPEED_ALARM,,"Alarm bei Drehzahlüberschreitung"
FLOW_TRIGGER,,"Durchfl.-Trigger"
FACTORY_SETTING,,"Werkseinstellung"
OVER_TEMP1_ALARM,,"Alarm Übertemp. 1"
OVER_TEMP2_ALARM,,"Alarm Übertemp. 2"
TEMPERATURE_UNIT,,"Temp. °C/°F"
AUTO_SAVE,,"Autom. speichern"
GPS_POSITION_DATA_RATE,,"Datenrate GPS-Position"
GPS_ALTITUDE_DATA_RATE,,"Datenrate GPS-Flughöhe"
GPS_SPEED_DATA_RATE,,"Datenrate GPS-Geschw."
GPS_COURSE_DATA_RATE,,"Datenrate GPS-Kurs"
GPS_TIME_DATA_RATE,,"Datenrate GPS-Zeit"
RB_30_40,,"RB 30/40"
EW,,"EW"
NS,,"NS"
DEFAULT_FLIGHT_MODE,,"Standard-Flugphase"
SKIP_ON_STARTUP,,"Nicht beim Start"
LOW_VALUE_WARNING,,"Warnschwelle NIEDRIG"
CRITICAL_VALUE,,"Warnschwelle KRITISCH"
UPGRADE_MODULE,,"Modul aktualisieren"
AUTHENTICATION_FAILURE,,"Fehler Authentifikation"
MODULE_NEEDS_UPGRADE,,"Modul benötigt Upgrade"
CLEAR,,"Name löschen"
MIX_SWITCH_DESCRIPTION,,"Auswahl von verschiedenen Möglichkeiten, den Mischer aktiv/inaktiv zu schalten."
MIX_WEIGHT_DESCRIPTION,,"Der Eingangswert (Quelle) multipliziert mit diesem Wert in Prozent ergibt den Ausgangswert des Mischers. Dies wird nach der Kurve berechnet.","Der Eingangswert multipliziert mit diesem Wert ergibt den Ausgangswert."
MIX_CURVE_DESCRIPTION,,"Erstellen oder wählen Sie eine Kurve für den Mischer. Diese wird vor dem Parameter-Gewicht berechnet","Erstellen oder wählen Sie eine Kurve. Diese wird vor dem Parameter-Gewicht berechnet."
MIX_DIFFERENTIAL_DESCRIPTION,,"Wählen Sie aus, wie stark die Differenzierung (-100 bis +100%) des Kanals sein soll."
MIX_OUTPUT_DESCRIPTION,,"Wählen Sie den Kanal, auf den dieser Mischer wirken soll."
MIX_INPUT_DESCRIPTION,,"Wählen Sie die Steuerquelle, um diesen Mischer zu steuern."
MIX_OPERATION_DESCRIPTION,,"Wählen Sie den Funktionstyp für den Mischer aus: Addieren, Multiplizieren oder Ersetzen."
MIX_REVERSE_DESCRIPTION,,"Drehrichtung ändern"
MIX_OFFSET_DESCRIPTION,,"Wählen Sie einen Offsetwert aus -abweichend von der Mittelstellung-."
MIX_WEIGHTUP_DESCRIPTION,,"Servoweg vergrössern"
MIX_WEIGHTDOWN_DESCRIPTION,,"Servoweg verkleinern"
MIX_SPEEDUP_DESCRIPTION,,"Servogeschwindigkeit erhöhen"
MIX_SPEEDDOWN_DESCRIPTION,,"Servogeschwindigkeit verringern"
MIX_LOWPOSTRIM_DESCRIPTION,,"Trimmung nur untere Position aktivieren"
HELI_PITCH,,"Nick"
HELI_GYRO,,"Kreisel"
MISSING_THROTTLE,,"Das Modell hat keine Gasfunktion."
SIX_POSITIONS_SWITCH,,"6-Pos.-Schalter"
GYRO_X_AXIS,,"X-Achse"
GYRO_Y_AXIS,,"Y-Achse"
GYRO_LEFT,,"Kreisel links"
GYRO_RIGHT,,"Kreisel rechts"
GYRO_UP,,"Kreisel hoch"
GYRO_DOWN,,"Kreisel runter"
AILERON_LETTER,,"QR"
RUDDER_LETTER,,"SR"
ELEVATOR_LETTER,,"HR"
THROTTLE_LETTER,,"GAS"
NOT,,"NICHT"
STICKY,,"SR FlipFlop"
EDGE,,"Impuls/Übergang nach"
MIDDLE,,"Mitte"
NO_CHECK,,"nicht geprüft"
CUSTOM,,"benutzerdefiniert","Benutzer"
HOLD,,"Position halten"
NO_PULSES,,"keine Impulse"
NOT_SET,,"nicht eingestellt"
NO_ENGINE,,"kein Motor"
NO_FLAPS,,"keine Klappen"
NO_RUDDERS,,"kein Seitenruder"
NO_ELEVATORS,,"kein Höhenruder"
NO_AILERONS,,"kein Querruder"
CHANNELS_1,,"1 Kanal"
CHANNELS_2,,"2 Kanäle"
CHANNELS_3,,"3 Kanäle"
CHANNELS_4,,"4 Kanäle"
BEEP,,"Piepton"
IN_RANGE,,"im Ber."
REPLACE,,"ersetzt"
USE_A_SOURCE,,"Signalquelle verwenden"
CONVERT_TO_VALUE,,"in Wert umwandeln"
SPECIAL,,"Spezial"
MAXIMUM,,"Maximum"
MINIMUM,,"Minimum"
MOMENTARY,,"Taster"
TWO_POS,,"2-Pos."
THREE_POS,,"3-Pos."
GYRO_CALIBRATION_PLACE_LEVEL,,"Sender in Position bringen. Dann -Weiter- drücken."
GYRO_CALIBRATION_LEFT,,"Zur LINKEN Seite neigen. Dann -Weiter- drücken."
GYRO_CALIBRATION_RIGHT,,"Zur RECHTEN Seite neigen. Dann -Weiter- drücken."
GYRO_CALIBRATION_NOSE_UP,,"Nach OBEN drehen. Dann -Weiter- drücken."
GYRO_CALIBRATION_NOSE_DOWN,,"Nach UNTEN drehen. Dann -Weiter- drücken."
DEFAULT,,"Standard"
STRENGTH,,"Intensität"
AM,,"AM"
PM,,"PM"
PLAY_VARIO,,"Vario abspielen"
RF_ALWAYS_OFF,,"Spezial-Modus, HF-Modul ist immer AUS"
STAB_FUNC,,"Kreisel-Funktion"
RX_PROTOCOL,,"Empf.-Protokoll"
NO_MAP,,"keine Zuordnung"
DIRECTION,,"Richtung"
CLOCKWISE,,"im Uhrzeigersinn"
ANTICLOCKWISE,,"gegen den Uhrzeigersinn"
PWM_PULSE_TYPE,,"PWM-Impuls-Typ"
BASIC_CONFIG,,"Basis Konfiguration"
RX1_MAP,,"Empf. 1   Zuordnung"
RX2_MAP,,"Empf. 2   Zuordnung"
RX3_MAP,,"Empf. 3   Zuordnung"
ALL_FREQUENCY,,"alle Frequenzen"
STICKS_NAME,,"Steuerknüppel-Name"
CHANNELS_COUNT,,"Anzahl Kanäle"
EXT,,"EXT."
INT,,"INT."
PLACE_RECEIVER_LEVEL,,"Horiz., Oberseite ↑"
PLACE_RECEIVER_LEVEL_REVERSE,,"Horiz., Oberseite ↓"
PLACE_RECEIVER_LEFT,,"Vert., Pins ↑"
PLACE_RECEIVER_RIGHT,,"Vert., Pins ↓"
PLACE_RECEIVER_FORWARD,,"Horiz., Obers., Pins →"
PLACE_RECEIVER_BACKWARD,,"Horiz., Obers., Pins ←"
ADD_A_NEW_WEIGHT,,"Gewichtung hinzufügen","Gewichtung hinz."
ADD_A_NEW_CURVE,,"Kurve hinzufügen","Kurve hinz."
AUDIO,,"Audio"
VOICE,,"Stimme"
VAR,,"VAR"
VOLUME,,"Tank-Volumen"
SAVE_TO_FLASH,,"In int. Speicher speichern"
SAVE_TO_FLASH_MESSAGE,,"Alle Einstellungen wurden erfolgreich gespeichert!"
TIMER_GENERATOR,,"Taktgenerator"
CONFIRM_CLEAR_CHANNEL_DDD_NAME,,"Kanal %d wird von keinem Mischer verwendet.\nMöchten Sie den Namen löschen?"
EDIT_SSS,,"%s bearbeiten"
RESET_SSS,,"%s zurücksetzen"
OPTIONS_3DOTS,,"Optionen..."
QUESTION_COPY_CHANNEL_NAME,,"Der Kanal hat keinen Namen.\nMöchten Sie den Namen des Mischers in den Kanal kopieren?"
FLY_BAR_LESS,,"Flybarless"
SPEAKER_MUTE,,"Lautsprecher AUS"
WING_RUD_ELE_AIL,,"Standard"
WING_FLYING,,"Delta/Nurflügel"
WING_VTAIL_AIL,,"Standard V-Leitwerk"
LEVEL,,"Oberseite oben"
LEVEL_REVERSED,,"Oberseite unten"
UPRIGHT,,"Linke Seite ↑, Ant. in Flugr."
UPRIGHT_REVERSED,,"Linke Seite ↓, Ant. in Flugr."
WING_TYPE,,"Modelltyp"
MOUNTING_TYPE,,"Einbaulage"
SXR_ENABLE,,"Kreisel akt./inakt."
AIL_INVERTED,,"QR invert."
AIL2_INVERTED,,"QR 2 invert."
ELE_INVERTED,,"HR invert."
ELE2_INVERTED,,"HR 2 invert."
RUD_INVERTED,,"SR invert."
AUX1_ENABLE,,"AUX1 K5 EIN=frei - AUS=Stabi QR2"
AUX2_ENABLE,,"AUX2 K6 EIN=frei - AUS=Stabi HR2"
QUICK_MODE,,"Quick Mode"
SELF_CHECK,,"Selbst-Test (K3 <-85%)"
STAB_GAIN_OF_AIL,,"Stabi-Modus Empfindl. QR"
STAB_GAIN_OF_ELE,,"Stabi-Modus Empfindl. HR"
STAB_GAIN_OF_RUD,,"Stabi-Modus Empfindl. SR"
AUTO_LEVEL_GAIN_OF_AIL,,"Rettungs-Modus Empfindl. QR"
AUTO_LEVEL_GAIN_OF_ELE,,"Rettungs-Modus Empfindl. HR"
HOVER_GAIN_OF_ELE,,"Torque-Modus Empfindl. HR"
HOVER_GAIN_OF_RUD,,"Torque-Modus Empfindl. SR"
KNIFE_EDGE_GAIN_OF_AIL,,"Messerflug-Modus Empfindl. QR","Messerfl.-Modus Empfindl. QR"
KNIFE_EDGE_GAIN_OF_RUD,,"Messerflug-Modus Empfindl. SR","Messerfl.-Modus Empfindl. SR"
AUTO_LEVEL_OFFSET_OF_AIL,,"Offset Rettungs-Modus QR"
AUTO_LEVEL_OFFSET_OF_ELE,,"Offset Rettungs-Modus HR"
HOVER_OFFSET_ANGLE_OF_ELE,,"Offset Hover-Modus HR"
HOVER_OFFSET_ANGLE_OF_RUD,,"Offset Hover-Modus SR"
KNIFE_EDGE_OFFSET_OF_AIL,,"Offset Messerfl.-Modus QR"
KNIFE_EDGE_OFFSET_OF_RUD,,"Offset Messerfl.-Modus SR"
OUTPUT_VOLTAGE,,"Ausgangsspannung"
LIPO_VOLTAGE,,"LiPo-Spannung"
RB_10_20,,"RB 10/20"
ALTITUDE_DATA_RATE,,"Datenrate -Höhe-"
VARIO_DATA_RATE,,"Datenrate -Vario-"
CURRENT_DATA_RATE,,"Datenrate -Strom-"
VOLTAGE_DATA_RATE,,"Datenrate -Spannung-"
RPM,,"Drehzahl"
POLES_COUNT,,"Polzahl"
NEED_FIRMWARE_UPDATE,,"Firmwareupdate benötigt"
SYSTEM_VALUE,,"Systemwert"
GPS_CLOCK,,"GPS-Zeit"
RACING_MODE_ACTIVE,,"Racing-Modus aktiv"
RACING_MODE_IS_UNSUPPORTED,,"Racing-Modus nicht unterstützt"
POTS_SLIDERS,,"Potis/Slider"
STICKS_POTS_SLIDERS,,"Steuerknüppel/Potis/Slider"
WRITE_INTERVAL,,"Schreib-Intervall"
TX_BATT,,"Senderakku"
AVERAGE,,"Durchschnittswert aus"
TOTALIZE,,"Gesamt"
CELL,,"Zelle"
CONSUMPTION,,"Verbr."
DISTANCE,,"Abstand"
FALLING_EDGE_OF_SSS_BETWEEN_SSS_AND_SSS,,"↓Flanke von %s zw.>%s u. <%s"
RISING_EDGE_OF_SSS_DURING_SSS,,"↑Flanke von %s verzögert %s"
FALLING_EDGE_OF_SSS_DURING_SSS,,"↓Flanke von %s verzögert %s"
FALLING_EDGE_OF_SSS,,"↓Flanke von %s sofort"
RISING_EDGE_OF_SSS,,"↑Flanke von %s sofort"
STALL,,"blockiert"
EDITABLE_SRV_DDD_CURR,,"SRV%d Strom"
EDITABLE_SRV_DDD_VOLT,,"SRV%d Spann."
EDITABLE_SRV_DDD_TEMP,,"SRV%d Temp."
CONDITION,,"aktiv durch"
TIMER_LOGS,,"Stoppuhr-Logs"
SAVE_TO_SD,,"Auf SD-Karte speichern"
CLEAR_LOGS,,"Logs löschen"
TITLE,,"Titel"
LOWEST,,"niedrigste"
COUNT,,"Anzahl"
HIGHEST,,"höchster"
BLADES,,"Blätter"
MAINGEAR_TEETH,,"Zähnezahl"
PINION_TEETH,,"Übersetzungsverh."
GEAR,,"Getriebe"
PROPELLER,,"Propeller"
FLIGHT_VALUE,,"Flugphase X"
CURRENT_FLIGHT_MODE,,"aktuelle Flugphase"
NO_DESTINATION,,"Kein Zielort"
ENT_LONG,,"ENT lang"
RX_STILL_ON_TURN_OFF_TRANSMITTER,,"Empfänger noch eingeschaltet, Sender wirklich ausschalten?"
CONFIRM_RESET_SENSOR,,"Der Wert dieses Sensors wird zurückgesetzt.\nSicher, dass Sie fortfahren möchten?"
LATITUDE,,"Breitengrad"
LONGITUDE,,"Längengrad"
GPS_MAP,,"GPS-Karte"
MAP,,"Karte"
INTERNAL_GPS,,"Internes GPS"
RAM_AVAILABLE,,"Verfügbarer RAM"
CLOCK,,"Zeit"
TRIP,,"Trip"
SYSTEM_EVENT,,"Sys.-Ereignis"
RSSI_LOW,,"RSSI niedrig"
TRAINER_ACTIVE,,"Trainer aktiv"
MULTIPLIER,,"Multiplikator"
VERTICAL,,"vertikal"
HORIZONTAL,,"horizontal"
TOTAL,,"gesamt"
CELLS,,"Zellen"
MULTI_LIPO,,"Multi-LiPo"
LIPO,,"LiPo"
LINE_CHART,,"Liniendiagramm"
LOG_PERIOD,,"Log-Zeitraum"
RESUME,,"fortsetzen"
PAUSE,,"Pause"
AUTO_RANGE,,"Bereich flexibel"
LOCK,,"sperren"
Xx2POS,,"{HARDWARE_FUNCTION_SWITCHES} x EIN/AUS"
XPOS_WITH_OFF,,"{HARDWARE_FUNCTION_SWITCHES}-Pos. mit AUS"
XPOS,,"{HARDWARE_FUNCTION_SWITCHES}-Pos."
2xXPOS,,"2 x {HARDWARE_FUNCTION_SWITCHES_PER_SIDE}-Pos."
GLOBAL,,"Global"
_2DOTS,,": "
SUMMARY,,"Bedingungen"
CONFIRM_STOP_USING_CURVE,,"Sicher, dass Sie diese Kurve nicht mehr verwenden möchten?"
CONFIRM_STOP_USING_RATE,,"Sicher, dass Sie diese Rate nicht mehr verwenden möchten?"
PATTERN,,"Muster"
ROLL_ANGLE,,"Rollwinkel"
PITCH_ANGLE,,"Nickwinkel"
HYDRAULIC_PRESSURE,,"Hyd. Druck"
IGNORE_TRAINER_INPUT,,"Schülerwert gesperrt"
FULL_RANGE,,"Voller Bereich"
IGNORE_RANGE,,"Bereich ignorieren"						   
HALF_RANGE,,"Halber Bereich"
SLEEP_BRIGHTNESS,,"Helligkeit Ruhemodus"
TOP_LCD_SLEEP,,"Top LCD Sleep"
VIEW_PER_CHANNEL,,"Ansicht pro Kanal"
VIEW_TABLE,,"Ansicht in Tabellenform"
GENERAL,,"Allgemein"
RX_STILL_ON_TURN_OFF_RF,,"Empfänger noch eingeschaltet.\nFortfahren?"
LOAD_ALL_FUNCTION_SWITCH_POSITIONS,,"Alle Funktionsschalter-Positionen laden"
CONFIRM_LOAD_ALL_FUNCTION_SWITCH_POSITIONS,,"Alle Funktionsschalter-Positionen werden mit den aktuellen Positionen überschrieben.\nSicher, dass Sie fortfahren möchten?"
STORAGE_LOCATION,,"Speicherort"
RADIO,,"Sender"
MODELS,,"Modelle"
USER_BITMAPS,,"Nutzer-Bitmaps"
SCRIPTS,,"Skripte"
LOGS,,"Logs"
SCREENSHOTS,,"Screenshots"
PRESSURE,,"Druck"
COLOR,,"Farbe"
CONFIRM_CLEAR_CHANNELS_SSS_NAME,,"Es gibt keine Mischer, die Kanal %s verwenden. Möchten Sie den Namen dieser Kanäle löschen?"
CHANNEL_SBUS_VALUE_LIMIT_WARNING,,"Der neue Servoweg (>125%) ist nicht mit der Verwendung von SBUS/Redundanz kompatibel.\nSicher, dass Sie fortfahren möchten?"
VOLTAGE,,"Spannung"
SAVE_TO_FILE,,"In Datei speichern"
FLASH_VIDEO_COMPONENT,,"Video-Komponente flashen"
RX_BAT_VOLTAGE,,"Empf.-Batt. 1 Spannung"
RX_BAT_2_VOLTAGE,,"Empf.-Batt. 2 Spannung"
EXT_ADC_VOLTAGE,,"Externe-ADC-Spannung"
BOARD_CURRENT,,"Board-Strom"
POWER_ON_RESET,,"Einschalt-Rücksetzen"
PIN_RESET,,"Pin-Rücksetzen"
WAKE_UP_RESET,,"Wake-Up-Rücksetzen"
WATCHDOG_RESET,,"Watchdog-Rücksetzen"
LOCKUP_RESET,,"Sperre-Rücksetzen"
BROWN_DOWN_DET_RESET,,"Brown-Down-Erkennung-Rücks."
RX_RESET_CASE,,"Empfänger zurücksetzen"
OPERATION_ASSIGN,,"gleich(=)"
OPERATION_ADD,,"addieren(+)"
OPERATION_SUBTRACT,,"subtrahieren(-)"
OPERATION_MULTIPLY,,"multiplizieren(*)"
OPERATION_DIVIDE,,"dividieren(/)"
SQRT,,"Quadratwurzel"
REPURPOSE,,"wiederverw."
SENSOR_CONFLICT_WARNING,,"Sensorkonflikt-Warnung"
NIGHTLY_BUILD_NOT_FOR_FLYING,,"Nightly Version, nicht zum Fliegen!"
READING_FILE,,"Datei lesen..."
NOT_ENOUGH_MEMORY,,"Nicht genug Speicherplatz"
CLEAN_LOGS,,"Logs bereinigen"
CONFIRM_CLEAN_LOGS,,"Alle .csv-Dateien in diesem Verzeichnis werden gelöscht.\nSicher, dass Sie fortfahren möchten?"
CLEANING_LOGS,,"Logs bereinigen..."
PAUSE_CONDITION,,"Pausenbedingung"
RESET_SETTINGS,,"Einstell. zurücksetzen","Einstell. zurücks."
SWAP_CHANNELS,,"Kanäle tauschen"
CONFIRM_RESET_SETTINGS,,"Die Einstellungen werden auf die Standardwerte zurückgesetzt.\nSicher, dass Sie fortfahren möchten?"
CONFIRM_SWITCH_EXTERNAL_MODULE,,"Die Einstellungen werden auf die Standardwerte zurückgesetzt.\nSicher, dass Sie fortfahren möchten?"
CONFIRM_SWITCH_TRAINER,,"Der Trainer verwendet jetzt das externe HF-Modul. Er wird gestoppt.\nSicher, dass Sie fortfahren möchten?"
COMPETITION_OPTION,,"Wettbew. (nur RSSI u. Batt.)"
CONFIRM_BLUETOOTH_USED_BY_SSS,,"Bluetooth wird jetzt von %s verwendet. Es wird beendet.\nSicher, dass Sie fortfahren möchten?"
BOTH_MODULES,,"Beide HF-Module"
SPORT_CONNECTOR,,"S.Port-Anschluss"
CONFIRM_SPORT_USED_BY_SSS,,"S.Port-Anschluss wird jetzt von %s verwendet.\nSicher, dass Sie fortfahren möchten?"
TRAINER_CABLE,,"Kabel"
BLUETOOTH,,"Bluetooth"
SBUS_EXTERNAL_MODULE,,"SBUS externes HF-Modul"
CPPM_EXTERNAL_MODULE,,"CPPM externes HF-Modul"
LUA_TASKS,,"Lua-Aufgaben"
LUA_SOURCES,,"Lua-Quellen"
MISSING_SCRIPT_FILE,,"Fehlende Skript-Datei"
BITMAP,,"Bitmap"
BITMAP_TYPE,,"Bitmap-Typ"
BITMAP_FILE,,"Bitmap-Datei"
FILE_PATH,,"Dateipfad"
TEXT,,"Text"
DOCUMENTS,,"Dokumente"
USB_MODE_PRESELECTION,,"USB-Modus-Voreinstellung"
USB_MODE,,"USB-Modus"
JOYSTICK,,"Joystick"
SERIAL,,"seriell"
SELECT_MODEL_AT_POWER_ON,,"Modell beim Einschalten auswählen","Modell beim Einsch. auswählen"
LOAD_MODEL,,"Modell laden"
TELEMETRY_ACTIVE,,"Telemetrie aktiv"
FLIGHT_RESET,,"Flug zurücksetzen"
THROTTLE_ACTIVE,,"Gas aktiv"
COUNTING_SOURCE,,"Proportionale Zeitquelle"
SEND_FILE,,"Datei senden"
FILE_TRANSFER,,"Dateiübertragung"
RECEIVE_FILE_HERE,,"Datei empfangen"
WAITING_FOR_CONNECTION,,"Warten auf Verbindung..."
CONNECTION_REFUSED,,"Verbindung verweigert"
WAITING_FOR_RECEIVER_CONFIRMATION,,"Warten auf die Bestätigung des Empfängers..."
FILE_TRANSFER_FAILED,,"Dateiübertragung fehlgeschlagen"
CONFIRM_RECEIVE_FILE_SSS_IN_FOLDER_SSS_SIZE_IS_SSS,,"Datei %s in Ordner %s empfangen?\nDie Dateigröße beträgt %s."
CONFIRM_OVERWRITE_FILE_SSS_IN_FOLDER_SSS_SIZE_IS_SSS,,"Datei %s im Ordner %s überschreiben?\nDie Dateigröße beträgt %s."
SENDING_SSS,,"%s senden..."
RECEIVING_SSS,,"%s empfangen..."
SEND_MODEL,,"Modell senden"
RECEIVE_MODEL,,"Modell empfangen"
ARE_YOU_USING_A_FRSKY_SELF_STAB_RECEIVER,,"Nutzen Sie einen Gyro-Empfänger von FrSky?"
EMERGENCY,,"Rettung"
GAIN_ADJUST,,"Gain einst."
UNIT_KNOT,,"kn"
UNIT_MILLILITER_PER_PULSE,,"ml/p"
